Date Purchased,Quantity,Card,Player,Year,Set,Variation,Number,Category,Condition,Investment,Current Value,Potential Profit,Ladder ID,Slab Serial #,Population,Notes
12/29/2018,1,2018 Donruss Mike Trout #155b Raw,Mike Trout,2018,Donruss,,155b,Baseball,Raw,46,56.46,10.46,,,,
01/11/1996,1,1995 Topps Derek Jeter Future Stars #199 Raw,Derek Jeter,1995,Topps,Future Stars,199,Baseball,Raw,12,51.66,39.66,,,,
10/11/2023,1,2021-22 Panini Mosaic Anthony Edwards #79 Raw,Anthony Edwards,2021-22,Panini Mosaic,,79,Basketball,Raw,236.65,430.06,193.41,,,,
12/23/2021,1,2020 Panini Mosaic Andre Johnson #86 Raw,Andre Johnson,2020,Panini Mosaic,,86,Football,Raw,234.73,385.80,151.07,,,,
10/12/2023,1,2017 Topps Update Roger Maris MVP Award Commemorative Medallions #MVPR-RM Raw,Roger Maris,2017,Topps Update,MVP Award Commemorative Medallions,MVPR-RM,Baseball,Raw,195.78,227.43,31.65,,,,
05/10/2023,1,2020-21 Panini Prizm James Harden Silver Prizm #112 Raw,James Harden,2020-21,Panini Prizm,Silver Prizm,112,Basketball,Raw,191.48,233.82,42.34,,,,
01/13/2019,1,2018 2018 Topps Ronald Acuña Jr. Base #698  SGC 9.5,Ronald Acuña Jr.,2018,2018 Topps,Base,698 ,Baseball,SGC 9.5,100,212.40,112.40,,1026538020,1,
10/14/2023,1,2023 Score Max Duggan Rookie Card #308 Raw,Max Duggan,2023,Score,Rookie Card,308,Football,Raw,123.54,203.01,79.47,,,,
10/12/2023,1,2022 Panini Mosaic Brandon Aiyuk #178 Raw,Brandon Aiyuk,2022,Panini Mosaic,,178,Football,Raw,653.5,1073.86,420.36,,,,
10/14/2023,1,2022 Topps Julio Rodriguez Rookie Card #659b Raw,Julio Rodriguez,2022,Topps,Rookie Card,659b,Baseball,Raw,342.82,228.58,-114.24,,,,
11/10/2022,1,2022 Topps Match Attax Champions & Europa Leauge Lionel Messi Silver  #188 Raw,Lionel Messi,2022,Topps Match Attax Champions & Europa Leauge,Silver ,188,Soccer,Raw,65,175.82,110.82,,,,
12/12/2022,1,2022 Panini Mosaic Justin Fields Silver Prizm #268 Raw,Justin Fields,2022,Panini Mosaic,Silver Prizm,268,Football,Raw,25,364.49,339.49,,,,
12/12/2022,1,2022 Panini Mosaic Joe Greene Silver Prizm #168 Raw,Joe Greene,2022,Panini Mosaic,Silver Prizm,168,Football,Raw,100,99.79,-0.21,,,,
12/19/2023,1,2023 Disney Lorcana Mickey Mouse Wayward Sorcerer - The First Chapter #51/204 Raw,Mickey Mouse,2023,Disney Lorcana,Wayward Sorcerer - The First Chapter,51/204,Disney,Raw,500,1293.33,793.33,,,,
12/19/2023,1,2023 Disney Lorcana  Mickey Mouse Brave Little Tailor Puzzle Insert (Top Right) - Th #NNO Raw,Mickey Mouse,2023,Disney Lorcana ,Brave Little Tailor Puzzle Insert (Top Right) - Th,NNO,Disney,Raw,1000,2586.67,1586.67,,,,Mickey Mouse - Brave Little Tailor Puzzle Insert (Top Right) - The First Chapter (1)
12/19/2023,1,2023 Disney Lorcana Mickey Mouse Brave Little Tailor Puzzle Insert  #NNO Raw,Mickey Mouse,2023,Disney Lorcana,Brave Little Tailor Puzzle Insert ,NNO,Disney,Raw,1000,2586.67,1586.67,,,,Mickey Mouse - Brave Little Tailor Puzzle Insert (Bottom Right) - The First Chapter (1)
12/25/1999,1,1997-98 Sky Box Metal Universe Championship Kobe Bryant Precious Metal Gems #86 Raw,Kobe Bryant,1997-98,Sky Box Metal Universe Championship,Precious Metal Gems,86,Basketball,Raw,336,5355.07,5019.07,,,,
07/19/1998,1,1998 Upper Deck Michael Jordan Stickers Stick-Ums  Michael Jordan Red Back #SU03 Raw,Michael Jordan,1998,Upper Deck Michael Jordan Stickers Stick-Ums ,Red Back,SU03,Basketball,Raw,100,2130.36,2030.36,,,,
09/30/2020,1,2020 Panini Flux  Jason Kidd Black Pulsar #192 Raw,Jason Kidd,2020,Panini Flux ,Black Pulsar,192,Basketball,Raw,100,2017.77,1917.77,,,,
12/31/2021,1,2021-22 Panini NBA Stickers & Card Collection  LeBron James European Edition Cracked Ice Sticker  #368 Raw,LeBron James,2021-22,Panini NBA Stickers & Card Collection ,European Edition Cracked Ice Sticker ,368,Basketball,Raw,1000,656.14,-343.86,,,,
12/31/2021,1,2021 Panini Prizm Austin Reeves Hyper Purple #165 Raw,Austin Reeves,2021,Panini Prizm,Hyper Purple,165,Basketball,Raw,1358.82,1350.78,-8.04,,,,
01/01/2022,1,2022 Panini Donruss Brock Purdy Gold Press Proof Rated Rookie  #374 Raw,Brock Purdy,2022,Panini Donruss,Gold Press Proof Rated Rookie ,374,Football,Raw,100,128.20,28.20,,,,
06/10/2020,1,2020 Retro Series Signatures Julius Peppers Retro Series Signatures Gold  #RS-JP Raw,Julius Peppers,2020,Retro Series Signatures,Retro Series Signatures Gold ,RS-JP,Football,Raw,15000,39973.25,24973.25,,,,#02/15
06/14/2023,1,2023 Donruss Mark McGuire Carolina Blue Holo #264 Raw,Mark McGuire,2023,Donruss,Carolina Blue Holo,264,Baseball,Raw,10,479.37,469.37,,,,Error Card 
07/18/2022,1,2022 Skybox Metal Universe Champions  Michael Jordan  2500 Degrees Red  #D-1 Raw,Michael Jordan,2022,Skybox Metal Universe Champions ,2500 Degrees Red ,D-1,Basketball,Raw,100,209.24,109.24,,,,
11/18/2022,1,2022 Panini Absolute Football Tom Brady Star Gazing #SG-9 Raw,Tom Brady,2022,Panini Absolute Football,Star Gazing,SG-9,Football,Raw,139,783.75,644.75,,,,
09/08/2019,1,2018 Topps Heritage Shohei Ohtani #600 PSA 10,Shohei Ohtani,2018,Topps Heritage,,600,Baseball,PSA 10,100,6900.65,6800.65,,66810888,7299,
07/12/1993,1,1993 Kellogg’s Star Pics David Robinson  Star Pics Raw,David Robinson,1993,Kellogg’s Star Pics,Star Pics,,Basketball,Raw,10,109878.31,109868.31,,,,
02/12/1996,1,1995 JamPac Magazine Michael Jordan/ Larry Bird Shirts vs. Skins #9-10 Raw,Michael Jordan/ Larry Bird,1995,JamPac Magazine,Shirts vs. Skins,9-10,Basketball,Raw,10,31168.77,31158.77,,,,
02/12/1996,1,1995 Jam Pac Magazine  Michael Jordan  Michael Jordan Our Turn  #1-2 Raw,Michael Jordan,1995,Jam Pac Magazine ,Michael Jordan Our Turn ,1-2,Basketball,Raw,10,36519.35,36509.35,,,,
02/12/1996,1,1995 Jam Pac Magazine  Bill Russell/ Karem Abdul-Jabbar Cover Story  #15–16 Raw,Bill Russell/ Karem Abdul-Jabbar,1995,Jam Pac Magazine ,Cover Story ,15–16,Basketball,Raw,10,6840.02,6830.02,,,,
12/12/2024,1,2024 Pannini Score Jayden Daniels Rookie  #302 Raw,Jayden Daniels,2024,Pannini Score,Rookie ,302,Football,Raw,20,34.50,14.50,,,,
01/07/2022,1,2021  Panini Select  Nico Collins  Tie Die Prizm-Die Cut  #69 Raw,Nico Collins,2021 ,Panini Select ,Tie Die Prizm-Die Cut ,69,Football,Raw,10,286.23,276.23,,,,
